stamp,ori_x,ori_y,ori_z,ori_w
1756981247.6182258,0.0,0.0,0.0,1.0
1756981247.618245,0.0,0.0,0.0,1.0
1756981247.6182833,0.0,0.0,0.0,1.0
1756981247.6183312,0.0,0.0,0.0,1.0
1756981247.61838,0.0,0.0,0.0,1.0
1756981247.6399925,0.0,0.0,0.0,1.0
1756981247.6400242,0.0,0.0,0.0,1.0
1756981247.6400363,0.0,0.0,0.0,1.0
1756981247.6400487,0.0,0.0,0.0,1.0
1756981247.6400607,0.0,0.0,0.0,1.0
1756981247.640073,0.0,0.0,0.0,1.0
1756981247.6400864,0.0,0.0,0.0,1.0
1756981247.660554,0.0,0.0,0.0,1.0
1756981247.6606266,0.0,0.0,0.0,1.0
1756981247.660673,0.0,0.0,0.0,1.0
1756981247.6607177,0.0,0.0,0.0,1.0
1756981247.6607661,0.0,0.0,0.0,1.0
1756981247.6608114,0.0,0.0,0.0,1.0
1756981247.6608596,0.0,0.0,0.0,1.0
1756981247.6774073,0.0,0.0,0.0,1.0
1756981247.6801639,0.0,0.0,0.0,1.0
1756981247.6802323,0.0,0.0,0.0,1.0
1756981247.6802597,0.0,0.0,0.0,1.0
1756981247.6802871,0.0,0.0,0.0,1.0
1756981247.680312,0.0,0.0,0.0,1.0
1756981247.6803372,0.0,0.0,0.0,1.0
1756981247.6803634,0.0,0.0,0.0,1.0
1756981247.6989799,0.0,0.0,0.0,1.0
1756981247.6990373,0.0,0.0,0.0,1.0
1756981247.6990712,0.0,0.0,0.0,1.0
1756981247.6991017,0.0,0.0,0.0,1.0
1756981247.69913,0.0,0.0,0.0,1.0
1756981247.6991584,0.0,0.0,0.0,1.0
1756981247.6991765,0.0,0.0,0.0,1.0
1756981247.7172675,0.0,0.0,0.0,1.0
1756981247.7173324,0.0,0.0,0.0,1.0
1756981247.717368,0.0,0.0,0.0,1.0
1756981247.717398,0.0,0.0,0.0,1.0
1756981247.717426,0.0,0.0,0.0,1.0
1756981247.7174542,0.0,0.0,0.0,1.0
1756981247.7174828,0.0,0.0,0.0,1.0
1756981247.73708,0.0,0.0,0.0,1.0
1756981247.7371333,0.0,0.0,0.0,1.0
1756981247.7371535,0.0,0.0,0.0,1.0
1756981247.7371716,0.0,0.0,0.0,1.0
1756981247.7371893,0.0,0.0,0.0,1.0
1756981247.737206,0.0,0.0,0.0,1.0
1756981247.7372239,0.0,0.0,0.0,1.0
1756981247.7570367,0.0,0.0,0.0,1.0
1756981247.757087,0.0,0.0,0.0,1.0
1756981247.7571054,0.0,0.0,0.0,1.0
1756981247.757122,0.0,0.0,0.0,1.0
1756981247.7571385,0.0,0.0,0.0,1.0
1756981247.7571552,0.0,0.0,0.0,1.0
1756981247.7571719,0.0,0.0,0.0,1.0
1756981247.7774904,0.0,0.0,0.0,1.0
1756981247.7775605,0.0,0.0,0.0,1.0
1756981247.7775948,0.0,0.0,0.0,1.0
1756981247.777627,0.0,0.0,0.0,1.0
1756981247.777644,0.0,0.0,0.0,1.0
1756981247.7776613,0.0,0.0,0.0,1.0
1756981247.777678,0.0,0.0,0.0,1.0
1756981247.7776952,0.0,0.0,0.0,1.0
1756981247.8009367,0.0,0.0,0.0,1.0
1756981247.8010046,0.0,0.0,0.0,1.0
1756981247.8010252,0.0,0.0,0.0,1.0
1756981247.8010337,0.0,0.0,0.0,1.0
1756981247.8010426,0.0,0.0,0.0,1.0
1756981247.8010504,0.0,0.0,0.0,1.0
1756981247.8010595,0.0,0.0,0.0,1.0
1756981247.8169715,0.0,0.0,0.0,1.0
1756981247.8170176,0.0,0.0,0.0,1.0
1756981247.8170397,0.0,0.0,0.0,1.0
1756981247.817058,0.0,0.0,0.0,1.0
1756981247.817075,0.0,0.0,0.0,1.0
1756981247.817092,0.0,0.0,0.0,1.0
1756981247.8171098,0.0,0.0,0.0,1.0
1756981247.8520308,0.0,0.0,0.0,1.0
1756981247.8520763,0.0,0.0,0.0,1.0
1756981247.8520968,0.0,0.0,0.0,1.0
1756981247.8521159,0.0,0.0,0.0,1.0
1756981247.852134,0.0,0.0,0.0,1.0
1756981247.8521519,0.0,0.0,0.0,1.0
1756981247.8521705,0.0,0.0,0.0,1.0
1756981247.8621805,0.0,0.0,0.0,1.0
1756981247.8622284,0.0,0.0,0.0,1.0
1756981247.8622475,0.0,0.0,0.0,1.0
1756981247.8622644,0.0,0.0,0.0,1.0
1756981247.8622816,0.0,0.0,0.0,1.0
1756981247.862298,0.0,0.0,0.0,1.0
1756981247.8623147,0.0,0.0,0.0,1.0
1756981247.877244,0.0,0.0,0.0,1.0
1756981247.878913,0.0,0.0,0.0,1.0
1756981247.878985,0.0,0.0,0.0,1.0
1756981247.879007,0.0,0.0,0.0,1.0
1756981247.8790245,0.0,0.0,0.0,1.0
1756981247.8790412,0.0,0.0,0.0,1.0
1756981247.879058,0.0,0.0,0.0,1.0
1756981247.8790753,0.0,0.0,0.0,1.0
1756981247.8989856,0.0,0.0,0.0,1.0
1756981247.8990195,0.0,0.0,0.0,1.0
1756981247.8990412,0.0,0.0,0.0,1.0
1756981247.899061,0.0,0.0,0.0,1.0
1756981247.8990784,0.0,0.0,0.0,1.0
1756981247.8990953,0.0,0.0,0.0,1.0
1756981247.8991134,0.0,0.0,0.0,1.0
1756981247.9182563,0.0,0.0,0.0,1.0
1756981247.9183083,0.0,0.0,0.0,1.0
1756981247.9183364,0.0,0.0,0.0,1.0
1756981247.9183626,0.0,0.0,0.0,1.0
1756981247.918388,0.0,0.0,0.0,1.0
1756981247.9184139,0.0,0.0,0.0,1.0
1756981247.9184406,0.0,0.0,0.0,1.0
1756981247.940451,0.0,0.0,0.0,1.0
1756981247.94053,0.0,0.0,0.0,1.0
1756981247.9405608,0.0,0.0,0.0,1.0
1756981247.9407313,0.0,0.0,0.0,1.0
1756981247.9408255,0.0,0.0,0.0,1.0
1756981247.9408603,0.0,0.0,0.0,1.0
1756981247.940889,0.0,0.0,0.0,1.0
1756981247.9605415,0.0,0.0,0.0,1.0
1756981247.9606037,0.0,0.0,0.0,1.0
1756981247.9606345,0.0,0.0,0.0,1.0
1756981247.9606616,0.0,0.0,0.0,1.0
1756981247.9606879,0.0,0.0,0.0,1.0
1756981247.9607143,0.0,0.0,0.0,1.0
1756981247.9607406,0.0,0.0,0.0,1.0
1756981247.9777493,0.0,0.0,0.0,1.0
1756981247.9901009,0.0,0.0,0.0,1.0
1756981247.9901483,0.0,0.0,0.0,1.0
1756981247.9901586,0.0,0.0,0.0,1.0
1756981247.9901667,0.0,0.0,0.0,1.0
1756981247.990174,0.0,0.0,0.0,1.0
1756981247.990182,0.0,0.0,0.0,1.0
1756981247.9901898,0.0,0.0,0.0,1.0
1756981248.0011394,0.0,0.0,0.0,1.0
1756981248.0011914,0.0,0.0,0.0,1.0
1756981248.0012105,0.0,0.0,0.0,1.0
1756981248.001228,0.0,0.0,0.0,1.0
1756981248.0012453,0.0,0.0,0.0,1.0
1756981248.0012624,0.0,0.0,0.0,1.0
1756981248.00128,0.0,0.0,0.0,1.0
1756981248.0198736,0.0,0.0,0.0,1.0
1756981248.0198956,0.0,0.0,0.0,1.0
1756981248.019907,0.0,0.0,0.0,1.0
1756981248.0199146,0.0,0.0,0.0,1.0
1756981248.0199227,0.0,0.0,0.0,1.0
1756981248.0199304,0.0,0.0,0.0,1.0
1756981248.0199387,0.0,0.0,0.0,1.0
1756981248.041295,0.0,0.0,0.0,1.0
1756981248.0413427,0.0,0.0,0.0,1.0
1756981248.0413618,0.0,0.0,0.0,1.0
1756981248.0413795,0.0,0.0,0.0,1.0
1756981248.0413961,0.0,0.0,0.0,1.0
1756981248.041413,0.0,0.0,0.0,1.0
1756981248.0414305,0.0,0.0,0.0,1.0
1756981248.0615425,0.0,0.0,0.0,1.0
1756981248.0615945,0.0,0.0,0.0,1.0
1756981248.0616252,0.0,0.0,0.0,1.0
1756981248.0616515,0.0,0.0,0.0,1.0
1756981248.0616767,0.0,0.0,0.0,1.0
1756981248.0617018,0.0,0.0,0.0,1.0
1756981248.061728,0.0,0.0,0.0,1.0
1756981248.0771494,0.0,0.0,0.0,1.0
1756981248.09076,0.0,0.0,0.0,1.0
1756981248.0908663,0.0,0.0,0.0,1.0
1756981248.0908973,0.0,0.0,0.0,1.0
1756981248.0909288,0.0,0.0,0.0,1.0
1756981248.0909543,0.0,0.0,0.0,1.0
1756981248.0909808,0.0,0.0,0.0,1.0
1756981248.0910063,0.0,0.0,0.0,1.0
1756981248.1037989,0.0,0.0,0.0,1.0
1756981248.1038647,0.0,0.0,0.0,1.0
1756981248.1038945,0.0,0.0,0.0,1.0
1756981248.103928,0.0,0.0,0.0,1.0
1756981248.1039817,0.0,0.0,0.0,1.0
1756981248.1042051,0.0,0.0,0.0,1.0
1756981248.1042504,0.0,0.0,0.0,1.0
1756981248.1209583,0.0,0.0,0.0,1.0
1756981248.1210105,0.0,0.0,0.0,1.0
1756981248.121048,0.0,0.0,0.0,1.0
1756981248.1210744,0.0,0.0,0.0,1.0
1756981248.1211007,0.0,0.0,0.0,1.0
1756981248.1211257,0.0,0.0,0.0,1.0
1756981248.1211514,0.0,0.0,0.0,1.0
1756981248.1411169,0.0,0.0,0.0,1.0
1756981248.1413515,0.0,0.0,0.0,1.0
1756981248.141426,0.0,0.0,0.0,1.0
1756981248.1414695,0.0,0.0,0.0,1.0
1756981248.141499,0.0,0.0,0.0,1.0
1756981248.1415517,0.0,0.0,0.0,1.0
1756981248.1415687,0.0,0.0,0.0,1.0
1756981248.1632342,0.0,0.0,0.0,1.0
1756981248.1633594,0.0,0.0,0.0,1.0
1756981248.1633954,0.0,0.0,0.0,1.0
1756981248.1634235,0.0,0.0,0.0,1.0
1756981248.1634495,0.0,0.0,0.0,1.0
1756981248.163474,0.0,0.0,0.0,1.0
1756981248.1635,0.0,0.0,0.0,1.0
1756981248.1772103,0.0,0.0,0.0,1.0
1756981248.1833277,0.0,0.0,0.0,1.0
1756981248.1833706,0.0,0.0,0.0,1.0
1756981248.1834705,0.0,0.0,0.0,1.0
1756981248.1835418,0.0,0.0,0.0,1.0
1756981248.183601,0.0,0.0,0.0,1.0
1756981248.1836445,0.0,0.0,0.0,1.0
1756981248.1836727,0.0,0.0,0.0,1.0
1756981248.2014596,0.0,0.0,0.0,1.0
1756981248.2015135,0.0,0.0,0.0,1.0
1756981248.2015374,0.0,0.0,0.0,1.0
1756981248.2015543,0.0,0.0,0.0,1.0
1756981248.201572,0.0,0.0,0.0,1.0
1756981248.201588,0.0,0.0,0.0,1.0
1756981248.2016053,0.0,0.0,0.0,1.0
1756981248.2274663,0.0,0.0,0.0,1.0
1756981248.2275689,0.0,0.0,0.0,1.0
1756981248.227612,0.0,0.0,0.0,1.0
1756981248.2276425,0.0,0.0,0.0,1.0
1756981248.2276673,0.0,0.0,0.0,1.0
1756981248.2276928,0.0,0.0,0.0,1.0
1756981248.2277188,0.0,0.0,0.0,1.0
1756981248.240086,0.0,0.0,0.0,1.0
1756981248.2401516,0.0,0.0,0.0,1.0
1756981248.2401848,0.0,0.0,0.0,1.0
1756981248.2402105,0.0,0.0,0.0,1.0
1756981248.2402356,0.0,0.0,0.0,1.0
1756981248.2402606,0.0,0.0,0.0,1.0
1756981248.2402868,0.0,0.0,0.0,1.0
1756981248.2600274,0.0,0.0,0.0,1.0
1756981248.26007,0.0,0.0,0.0,1.0
1756981248.260089,0.0,0.0,0.0,1.0
1756981248.2601066,0.0,0.0,0.0,1.0
1756981248.2601237,0.0,0.0,0.0,1.0
1756981248.260141,0.0,0.0,0.0,1.0
1756981248.2601588,0.0,0.0,0.0,1.0
1756981248.2770586,0.0,0.0,0.0,1.0
1756981248.2935972,0.0,0.0,0.0,1.0
1756981248.2936203,0.0,0.0,0.0,1.0
1756981248.2936285,0.0,0.0,0.0,1.0
1756981248.2936363,0.0,0.0,0.0,1.0
1756981248.2936435,0.0,0.0,0.0,1.0
1756981248.293651,0.0,0.0,0.0,1.0
1756981248.293659,0.0,0.0,0.0,1.0
1756981248.3041775,0.0,0.0,0.0,1.0
1756981248.3041954,0.0,0.0,0.0,1.0
1756981248.304204,0.0,0.0,0.0,1.0
1756981248.3042116,0.0,0.0,0.0,1.0
1756981248.3042195,0.0,0.0,0.0,1.0
1756981248.3042297,0.0,0.0,0.0,1.0
1756981248.30424,0.0,0.0,0.0,1.0
1756981248.3210187,0.0,0.0,0.0,1.0
1756981248.321055,0.0,0.0,0.0,1.0
1756981248.3210773,0.0,0.0,0.0,1.0
1756981248.3210952,0.0,0.0,0.0,1.0
1756981248.3211126,0.0,0.0,0.0,1.0
1756981248.3211296,0.0,0.0,0.0,1.0
1756981248.3211472,0.0,0.0,0.0,1.0
1756981248.341428,0.0,0.0,0.0,1.0
1756981248.3414903,0.0,0.0,0.0,1.0
1756981248.3415527,0.0,0.0,0.0,1.0
1756981248.3416014,0.0,0.0,0.0,1.0
1756981248.3416321,0.0,0.0,0.0,1.0
1756981248.3416574,0.0,0.0,0.0,1.0
1756981248.3416831,0.0,0.0,0.0,1.0
1756981248.3612187,0.0,0.0,0.0,1.0
1756981248.3612785,0.0,0.0,0.0,1.0
1756981248.3613033,0.0,0.0,0.0,1.0
1756981248.3613243,0.0,0.0,0.0,1.0
1756981248.3613467,0.0,0.0,0.0,1.0
1756981248.3613708,0.0,0.0,0.0,1.0
1756981248.3613946,0.0,0.0,0.0,1.0
1756981248.3769057,0.0,0.0,0.0,1.0
1756981248.3901532,0.0,0.0,0.0,1.0
1756981248.390215,0.0,0.0,0.0,1.0
1756981248.3902338,0.0,0.0,0.0,1.0
1756981248.3902502,0.0,0.0,0.0,1.0
1756981248.3902657,0.0,0.0,0.0,1.0
1756981248.3902817,0.0,0.0,0.0,1.0
1756981248.3902977,0.0,0.0,0.0,1.0
1756981248.4047897,0.0,0.0,0.0,1.0
1756981248.4048088,0.0,0.0,0.0,1.0
1756981248.4048193,0.0,0.0,0.0,1.0
1756981248.4049144,0.0,0.0,0.0,1.0
1756981248.4049275,0.0,0.0,0.0,1.0
1756981248.404936,0.0,0.0,0.0,1.0
1756981248.404944,0.0,0.0,0.0,1.0
1756981248.42196,0.0,0.0,0.0,1.0
1756981248.4219813,0.0,0.0,0.0,1.0
1756981248.4220104,0.0,0.0,0.0,1.0
1756981248.4220536,0.0,0.0,0.0,1.0
1756981248.4220865,0.0,0.0,0.0,1.0
1756981248.4221163,0.0,0.0,0.0,1.0
1756981248.422142,0.0,0.0,0.0,1.0
1756981248.4436247,0.0,0.0,0.0,1.0
1756981248.443684,0.0,0.0,0.0,1.0
1756981248.4437196,0.0,0.0,0.0,1.0
1756981248.4451652,0.0,0.0,0.0,1.0
1756981248.4451783,0.0,0.0,0.0,1.0
1756981248.4451897,0.0,0.0,0.0,1.0
1756981248.445202,0.0,0.0,0.0,1.0
1756981248.467297,0.0,0.0,0.0,1.0
1756981248.467352,0.0,0.0,0.0,1.0
1756981248.4673824,0.0,0.0,0.0,1.0
1756981248.4676921,0.0,0.0,0.0,1.0
1756981248.4677544,0.0,0.0,0.0,1.0
1756981248.467797,0.0,0.0,0.0,1.0
1756981248.4678342,0.0,0.0,0.0,1.0
1756981248.4770954,0.0,0.0,0.0,1.0
1756981248.4830396,0.0,0.0,0.0,1.0
1756981248.4831336,0.0,0.0,0.0,1.0
1756981248.48321,0.0,0.0,0.0,1.0
1756981248.4832647,0.0,0.0,0.0,1.0
1756981248.4833171,0.0,0.0,0.0,1.0
1756981248.4833863,0.0,0.0,0.0,1.0
1756981248.483455,0.0,0.0,0.0,1.0
1756981248.5071883,0.0,0.0,0.0,1.0
1756981248.5072508,0.0,0.0,0.0,1.0
1756981248.507281,0.0,0.0,0.0,1.0
1756981248.5073066,0.0,0.0,0.0,1.0
1756981248.5073328,0.0,0.0,0.0,1.0
1756981248.5073578,0.0,0.0,0.0,1.0
1756981248.5073833,0.0,0.0,0.0,1.0
1756981248.5242867,0.0,0.0,0.0,1.0
1756981248.5243387,0.0,0.0,0.0,1.0
1756981248.524396,0.0,0.0,0.0,1.0
1756981248.5244343,0.0,0.0,0.0,1.0
1756981248.5244668,0.0,0.0,0.0,1.0
1756981248.5244946,0.0,0.0,0.0,1.0
1756981248.5245423,0.0,0.0,0.0,1.0
1756981248.5600095,0.0,0.0,0.0,1.0
1756981248.5600312,0.0,0.0,0.0,1.0
1756981248.5600436,0.0,0.0,0.0,1.0
1756981248.5600579,0.0,0.0,0.0,1.0
1756981248.5600674,0.0,0.0,0.0,1.0
1756981248.5600755,0.0,0.0,0.0,1.0
1756981248.5600867,0.0,0.0,0.0,1.0
1756981248.577299,0.0,0.0,0.0,1.0
1756981248.5780277,0.0,0.0,0.0,1.0
1756981248.5780625,0.0,0.0,0.0,1.0
1756981248.5780807,0.0,0.0,0.0,1.0
1756981248.5780978,0.0,0.0,0.0,1.0
1756981248.5781147,0.0,0.0,0.0,1.0
1756981248.5781307,0.0,0.0,0.0,1.0
1756981248.5781474,0.0,0.0,0.0,1.0
1756981248.5848958,0.0,0.0,0.0,1.0
1756981248.5849376,0.0,0.0,0.0,1.0
1756981248.5849612,0.0,0.0,0.0,1.0
1756981248.58499,0.0,0.0,0.0,1.0
1756981248.5850074,0.0,0.0,0.0,1.0
1756981248.5850236,0.0,0.0,0.0,1.0
1756981248.58504,0.0,0.0,0.0,1.0
1756981248.6069255,0.0,0.0,0.0,1.0
1756981248.6069555,0.0,0.0,0.0,1.0
1756981248.606964,0.0,0.0,0.0,1.0
1756981248.606972,0.0,0.0,0.0,1.0
1756981248.6069796,0.0,0.0,0.0,1.0
1756981248.606987,0.0,0.0,0.0,1.0
1756981248.6069949,0.0,0.0,0.0,1.0
1756981248.626182,0.0,0.0,0.0,1.0
1756981248.6262305,0.0,0.0,0.0,1.0
1756981248.6262393,0.0,0.0,0.0,1.0
1756981248.6262476,0.0,0.0,0.0,1.0
1756981248.6262553,0.0,0.0,0.0,1.0
1756981248.6262667,0.0,0.0,0.0,1.0
1756981248.626284,0.0,0.0,0.0,1.0
1756981248.644943,0.0,0.0,0.0,1.0
1756981248.6450102,0.0,0.0,0.0,1.0
1756981248.6450515,0.0,0.0,0.0,1.0
1756981248.6450822,0.0,0.0,0.0,1.0
1756981248.645108,0.0,0.0,0.0,1.0
1756981248.645125,0.0,0.0,0.0,1.0
1756981248.6451426,0.0,0.0,0.0,1.0
1756981248.6650956,0.0,0.0,0.0,1.0
1756981248.6651978,0.0,0.0,0.0,1.0
1756981248.6652493,0.0,0.0,0.0,1.0
1756981248.6652997,0.0,0.0,0.0,1.0
1756981248.6653504,0.0,0.0,0.0,1.0
1756981248.6653993,0.0,0.0,0.0,1.0
1756981248.665449,0.0,0.0,0.0,1.0
1756981248.677746,0.0,0.0,0.0,1.0
1756981248.6865323,0.0,0.0,0.0,1.0
1756981248.6866126,0.0,0.0,0.0,1.0
1756981248.686642,0.0,0.0,0.0,1.0
1756981248.6866682,0.0,0.0,0.0,1.0
1756981248.6866946,0.0,0.0,0.0,1.0
1756981248.6867204,0.0,0.0,0.0,1.0
1756981248.6867476,0.0,0.0,0.0,1.0
1756981248.709028,0.0,0.0,0.0,1.0
1756981248.7090974,0.0,0.0,0.0,1.0
1756981248.7091255,0.0,0.0,0.0,1.0
1756981248.7091513,0.0,0.0,0.0,1.0
1756981248.7091768,0.0,0.0,0.0,1.0
1756981248.7092018,0.0,0.0,0.0,1.0
1756981248.7092273,0.0,0.0,0.0,1.0
1756981248.7281942,0.0,0.0,0.0,1.0
1756981248.728233,0.0,0.0,0.0,1.0
1756981248.7282534,0.0,0.0,0.0,1.0
1756981248.728272,0.0,0.0,0.0,1.0
1756981248.7282898,0.0,0.0,0.0,1.0
1756981248.7283072,0.0,0.0,0.0,1.0
1756981248.7283254,0.0,0.0,0.0,1.0
1756981248.747233,0.0,0.0,0.0,1.0
1756981248.7473085,0.0,0.0,0.0,1.0
1756981248.7473364,0.0,0.0,0.0,1.0
1756981248.7473621,0.0,0.0,0.0,1.0
1756981248.747387,0.0,0.0,0.0,1.0
1756981248.7474117,0.0,0.0,0.0,1.0
1756981248.7474375,0.0,0.0,0.0,1.0
1756981248.7678099,0.0,0.0,0.0,1.0
1756981248.767915,0.0,0.0,0.0,1.0
1756981248.7679408,0.0,0.0,0.0,1.0
1756981248.7679605,0.0,0.0,0.0,1.0
1756981248.7679772,0.0,0.0,0.0,1.0
1756981248.7679965,0.0,0.0,0.0,1.0
1756981248.7680151,0.0,0.0,0.0,1.0
1756981248.7772086,0.0,0.0,0.0,1.0
1756981248.7874873,0.0,0.0,0.0,1.0
1756981248.7875786,0.0,0.0,0.0,1.0
1756981248.7877455,0.0,0.0,0.0,1.0
1756981248.7877858,0.0,0.0,0.0,1.0
1756981248.7878149,0.0,0.0,0.0,1.0
1756981248.7878416,0.0,0.0,0.0,1.0
1756981248.7878692,0.0,0.0,0.0,1.0
1756981248.807756,0.0,0.0,0.0,1.0
1756981248.8078203,0.0,0.0,0.0,1.0
1756981248.8078537,0.0,0.0,0.0,1.0
1756981248.8078806,0.0,0.0,0.0,1.0
1756981248.8079057,0.0,0.0,0.0,1.0
1756981248.8079314,0.0,0.0,0.0,1.0
1756981248.8079572,0.0,0.0,0.0,1.0
1756981248.8275359,0.0,0.0,0.0,1.0
1756981248.8275933,0.0,0.0,0.0,1.0
1756981248.8276227,0.0,0.0,0.0,1.0
1756981248.8276489,0.0,0.0,0.0,1.0
1756981248.8276742,0.0,0.0,0.0,1.0
1756981248.827699,0.0,0.0,0.0,1.0
1756981248.8277252,0.0,0.0,0.0,1.0
1756981248.8647146,0.0,0.0,0.0,1.0
1756981248.8647454,0.0,0.0,0.0,1.0
1756981248.8647623,0.0,0.0,0.0,1.0
1756981248.864778,0.0,0.0,0.0,1.0
1756981248.8647935,0.0,0.0,0.0,1.0
1756981248.8648136,0.0,0.0,0.0,1.0
1756981248.8648295,0.0,0.0,0.0,1.0
1756981248.8771138,0.0,0.0,0.0,1.0
1756981248.8849587,0.0,0.0,0.0,1.0
1756981248.8850038,0.0,0.0,0.0,1.0
1756981248.8850331,0.0,0.0,0.0,1.0
1756981248.8850596,0.0,0.0,0.0,1.0
1756981248.8850856,0.0,0.0,0.0,1.0
1756981248.8851118,0.0,0.0,0.0,1.0
1756981248.8851368,0.0,0.0,0.0,1.0
1756981248.9051683,0.0,0.0,0.0,1.0
1756981248.905225,0.0,0.0,0.0,1.0
1756981248.905245,0.0,0.0,0.0,1.0
1756981248.9052634,0.0,0.0,0.0,1.0
1756981248.9052808,0.0,0.0,0.0,1.0
1756981248.9052978,0.0,0.0,0.0,1.0
1756981248.9053152,0.0,0.0,0.0,1.0
1756981248.9109757,0.0,0.0,0.0,1.0
1756981248.9110112,0.0,0.0,0.0,1.0
1756981248.911035,0.0,0.0,0.0,1.0
1756981248.9110556,0.0,0.0,0.0,1.0
1756981248.9110742,0.0,0.0,0.0,1.0
1756981248.9110925,0.0,0.0,0.0,1.0
1756981248.9111114,0.0,0.0,0.0,1.0
1756981248.9273126,0.0,0.0,0.0,1.0
1756981248.9273756,0.0,0.0,0.0,1.0
1756981248.9274013,0.0,0.0,0.0,1.0
1756981248.9274113,0.0,0.0,0.0,1.0
1756981248.9274194,0.0,0.0,0.0,1.0
1756981248.9274273,0.0,0.0,0.0,1.0
1756981248.927435,0.0,0.0,0.0,1.0
1756981248.9494445,0.0,0.0,0.0,1.0
1756981248.949533,0.0,0.0,0.0,1.0
1756981248.9496264,0.0,0.0,0.0,1.0
1756981248.9498067,0.0,0.0,0.0,1.0
1756981248.9498723,0.0,0.0,0.0,1.0
1756981248.9499872,0.0,0.0,0.0,1.0
1756981248.9500337,0.0,0.0,0.0,1.0
1756981248.969436,0.0,0.0,0.0,1.0
1756981248.969504,0.0,0.0,0.0,1.0
1756981248.9695563,0.0,0.0,0.0,1.0
1756981248.9695847,0.0,0.0,0.0,1.0
1756981248.9696162,0.0,0.0,0.0,1.0
1756981248.9696333,0.0,0.0,0.0,1.0
1756981248.969651,0.0,0.0,0.0,1.0
1756981248.9773006,0.0,0.0,0.0,1.0
1756981248.9905338,0.0,0.0,0.0,1.0
1756981248.990592,0.0,0.0,0.0,1.0
1756981248.9906232,0.0,0.0,0.0,1.0
1756981248.9906552,0.0,0.0,0.0,1.0
1756981248.9906838,0.0,0.0,0.0,1.0
1756981248.990714,0.0,0.0,0.0,1.0
1756981248.990744,0.0,0.0,0.0,1.0
1756981249.0102625,0.0,0.0,0.0,1.0
1756981249.0103195,0.0,0.0,0.0,1.0
1756981249.0103543,0.0,0.0,0.0,1.0
1756981249.010384,0.0,0.0,0.0,1.0
1756981249.0104108,0.0,0.0,0.0,1.0
1756981249.0104375,0.0,0.0,0.0,1.0
1756981249.0104628,0.0,0.0,0.0,1.0
1756981249.0292056,0.0,0.0,0.0,1.0
1756981249.0293229,0.0,0.0,0.0,1.0
1756981249.029357,0.0,0.0,0.0,1.0
1756981249.0293915,0.0,0.0,0.0,1.0
1756981249.0294201,0.0,0.0,0.0,1.0
1756981249.0294483,0.0,0.0,0.0,1.0
1756981249.0294826,0.0,0.0,0.0,1.0
1756981249.0621674,0.0,0.0,0.0,1.0
1756981249.062214,0.0,0.0,0.0,1.0
1756981249.0622258,0.0,0.0,0.0,1.0
1756981249.0622375,0.0,0.0,0.0,1.0
1756981249.0622516,0.0,0.0,0.0,1.0
1756981249.0622637,0.0,0.0,0.0,1.0
1756981249.0622716,0.0,0.0,0.0,1.0
1756981249.0709038,0.0,0.0,0.0,1.0
1756981249.070943,0.0,0.0,0.0,1.0
1756981249.0709639,0.0,0.0,0.0,1.0
1756981249.0709817,0.0,0.0,0.0,1.0
1756981249.0709996,0.0,0.0,0.0,1.0
1756981249.0710168,0.0,0.0,0.0,1.0
1756981249.071034,0.0,0.0,0.0,1.0
1756981249.077075,0.0,0.0,0.0,1.0
1756981249.0886488,0.0,0.0,0.0,1.0
1756981249.0887558,0.0,0.0,0.0,1.0
1756981249.0888119,0.0,0.0,0.0,1.0
1756981249.0888689,0.0,0.0,0.0,1.0
1756981249.088915,0.0,0.0,0.0,1.0
1756981249.0889733,0.0,0.0,0.0,1.0
1756981249.089022,0.0,0.0,0.0,1.0
1756981249.108218,0.0,0.0,0.0,1.0
1756981249.1082842,0.0,0.0,0.0,1.0
1756981249.1083121,0.0,0.0,0.0,1.0
1756981249.1083384,0.0,0.0,0.0,1.0
1756981249.1083639,0.0,0.0,0.0,1.0
1756981249.108389,0.0,0.0,0.0,1.0
1756981249.1084146,0.0,0.0,0.0,1.0
1756981249.129093,0.0,0.0,0.0,1.0
1756981249.1292083,0.0,0.0,0.0,1.0
1756981249.1292386,0.0,0.0,0.0,1.0
1756981249.129271,0.0,0.0,0.0,1.0
1756981249.1292975,0.0,0.0,0.0,1.0
1756981249.1293225,0.0,0.0,0.0,1.0
1756981249.1293483,0.0,0.0,0.0,1.0
1756981249.149193,0.0,0.0,0.0,1.0
1756981249.1492705,0.0,0.0,0.0,1.0
1756981249.1492996,0.0,0.0,0.0,1.0
1756981249.149326,0.0,0.0,0.0,1.0
1756981249.149353,0.0,0.0,0.0,1.0
1756981249.149381,0.0,0.0,0.0,1.0
1756981249.1494083,0.0,0.0,0.0,1.0
1756981249.1690938,0.0,0.0,0.0,1.0
1756981249.169134,0.0,0.0,0.0,1.0
1756981249.1691432,0.0,0.0,0.0,1.0
1756981249.1691513,0.0,0.0,0.0,1.0
1756981249.1691592,0.0,0.0,0.0,1.0
1756981249.1691668,0.0,0.0,0.0,1.0
1756981249.1691747,0.0,0.0,0.0,1.0
1756981249.177768,0.0,0.0,0.0,1.0
1756981249.189552,0.0,0.0,0.0,1.0
1756981249.1896663,0.0,0.0,0.0,1.0
1756981249.1897054,0.0,0.0,0.0,1.0
1756981249.1897418,0.0,0.0,0.0,1.0
